timestamp,market,bank
2023-02-10 13:20:01,31.89264,30.45
2023-02-10 13:25:01,31.897579999999998,30.45
2023-02-10 13:30:01,31.897579999999998,30.45
2023-02-10 13:35:01,31.90252,30.45
2023-02-10 13:40:01,31.897579999999998,30.45
2023-02-10 13:45:01,31.89264,30.45
2023-02-10 13:50:01,31.8877,30.45
2023-02-10 13:55:01,31.882759999999994,30.45
2023-02-10 14:00:02,31.87782,30.45
2023-02-10 14:05:01,31.87782,30.45
2023-02-10 14:10:01,31.87782,30.45
2023-02-10 14:15:01,31.88276,30.45
2023-02-10 14:20:01,31.86794,30.45
2023-02-10 14:25:01,31.87782,30.45
2023-02-10 14:30:02,31.872880000000006,30.45
2023-02-10 14:35:01,31.872880000000006,30.45
2023-02-10 14:40:01,31.867939999999994,30.45
2023-02-10 14:45:01,31.867939999999994,30.45
2023-02-10 14:50:01,31.86794,30.45
2023-02-10 14:55:01,31.858060000000005,30.45
2023-02-10 15:00:01,31.86794,30.45
2023-02-10 15:05:01,31.858060000000005,30.45
2023-02-10 15:10:02,31.853119999999993,30.45
2023-02-10 15:15:01,31.858060000000005,30.45
2023-02-10 15:20:01,31.85312,30.45
2023-02-10 15:25:01,31.84818,30.45
2023-02-10 15:30:01,31.843240000000005,30.45
2023-02-10 15:35:02,31.84818,30.45
2023-02-10 15:40:01,31.85312,30.45
2023-02-10 15:45:01,31.843240000000005,30.45
2023-02-10 15:50:01,31.838299999999993,30.45
2023-02-10 15:55:02,31.838299999999993,30.45
2023-02-10 16:00:01,31.83336,30.45
2023-02-10 16:05:01,31.838299999999993,30.45
2023-02-10 16:10:01,31.843240000000005,30.45
2023-02-10 16:15:02,31.843240000000005,30.45
2023-02-10 16:20:01,31.8383,30.45
2023-02-10 16:25:01,31.83336,30.45
2023-02-10 16:30:01,31.82348,30.45
2023-02-10 16:35:01,31.8136,30.45
2023-02-10 16:40:01,31.8136,30.45
2023-02-10 16:45:01,31.81854,30.45
2023-02-10 16:50:01,31.83336,30.45
2023-02-10 16:55:01,31.8136,30.45
2023-02-10 17:00:01,31.81854,30.45
2023-02-10 17:05:01,31.80866,30.45
2023-02-10 17:10:01,31.8136,30.45
2023-02-10 17:15:01,31.80866,30.45
2023-02-10 17:20:01,31.80372,30.45
2023-02-10 17:25:01,31.80372,30.45
2023-02-10 17:30:01,31.82348,30.45
2023-02-10 17:35:02,31.82348,30.45
2023-02-10 17:40:02,31.8383,30.45
2023-02-10 17:45:01,31.8383,30.45
2023-02-10 17:50:01,31.843240000000005,30.45
2023-02-10 17:55:02,31.838299999999993,30.45
2023-02-10 18:00:01,31.843240000000005,30.45
2023-02-10 18:05:04,31.858060000000005,30.45
2023-02-10 18:05:10,31.858060000000005,30.45
2023-02-10 18:08:11,31.863,30.45
2023-02-10 18:10:01,31.858060000000005,30.45
2023-02-10 18:15:01,31.863,30.45
2023-02-10 18:20:00,31.85806,30.45
2023-02-10 18:25:01,31.863,30.45
2023-02-10 18:30:11,31.86794,30.45
2023-02-10 18:30:14,31.86794,30.45
2023-02-10 18:30:25,31.86794,30.45
2023-02-10 18:35:01,31.87782,30.45
2023-02-10 18:40:01,31.87782,30.45
2023-02-10 18:45:01,31.882759999999994,30.45
2023-02-10 18:50:01,31.89264,30.45
2023-02-10 18:55:01,31.90252,30.45
2023-02-10 19:00:01,31.90746,30.45
2023-02-10 19:05:01,31.912399999999998,30.45
2023-02-10 19:10:01,31.897579999999998,30.45
2023-02-10 19:15:01,31.90252,30.45
2023-02-10 19:20:01,31.897579999999998,30.45
2023-02-10 19:25:01,31.90252,30.45
2023-02-10 19:30:00,31.90252,30.45
2023-02-10 19:35:01,31.89264,30.45
2023-02-10 19:40:01,31.897579999999998,30.45
2023-02-10 19:45:01,31.89264,30.45
2023-02-10 19:50:01,31.89264,30.45
2023-02-10 19:55:01,31.89264,30.45
2023-02-10 20:00:00,31.90252,30.45
2023-02-10 20:05:01,31.89264,30.45
2023-02-10 20:10:01,31.882759999999994,30.45
2023-02-10 20:15:02,31.89264,30.45
2023-02-10 20:20:01,31.8877,30.45
2023-02-10 20:25:01,31.8877,30.45
2023-02-10 20:30:01,31.89264,30.45
2023-02-10 20:35:01,31.87782,30.45
2023-02-10 20:40:01,31.867939999999994,30.45
2023-02-10 20:45:01,31.858060000000005,30.45
2023-02-10 20:50:01,31.853119999999993,30.45
2023-02-10 20:55:00,31.853119999999993,30.45
2023-02-10 21:00:01,31.863,30.45
2023-02-10 21:05:01,31.87288,30.45
2023-02-10 21:10:01,31.863,30.45
2023-02-10 21:15:00,31.858060000000005,30.45
2023-02-10 21:20:01,31.867939999999994,30.45
2023-02-10 21:25:01,31.867939999999994,30.45
2023-02-10 21:30:01,31.867939999999994,30.45
2023-02-10 21:35:02,31.87782,30.45
2023-02-10 21:40:05,31.882759999999994,30.45
2023-02-10 21:40:11,31.882759999999994,30.45
2023-02-10 21:45:01,31.882759999999994,30.45
2023-02-10 21:50:01,31.87782,30.45
2023-02-10 21:55:01,31.867939999999994,30.45
2023-02-10 22:00:02,31.867939999999994,30.45
2023-02-10 22:05:01,31.882759999999994,30.45
2023-02-10 22:10:01,31.89264,30.45
2023-02-10 22:15:00,31.90252,30.45
2023-02-10 22:20:01,31.897579999999998,30.45
2023-02-10 22:25:00,31.90746,30.45
2023-02-10 22:30:01,31.90252,30.45
2023-02-10 22:35:00,31.91734,30.45
2023-02-10 22:40:00,31.92722,30.45
2023-02-10 22:45:01,31.9371,30.45
2023-02-10 22:50:01,31.9371,30.45
2023-02-10 22:55:01,31.95686,30.45
2023-02-10 23:00:01,31.961799999999993,30.45
2023-02-10 23:05:01,31.95686,30.45
2023-02-10 23:10:01,31.95686,30.45
2023-02-10 23:15:00,31.9618,30.45
2023-02-10 23:20:00,31.9618,30.45
2023-02-10 23:25:01,31.95686,30.45
2023-02-10 23:30:01,31.9618,30.45
2023-02-10 23:35:01,31.966740000000005,30.45
2023-02-10 23:40:00,31.9618,30.45
2023-02-10 23:45:01,31.95686,30.45
2023-02-10 23:50:01,31.97662,30.45
2023-02-10 23:55:01,31.97662,30.45
2023-02-11 00:00:01,31.9865,30.45
2023-02-11 00:05:01,31.981560000000005,30.45
2023-02-11 00:10:01,31.9865,30.45
2023-02-11 00:15:01,31.9865,30.45
2023-02-11 00:20:01,31.981560000000005,30.45
2023-02-11 00:25:01,31.9865,30.45
2023-02-11 00:30:01,31.9865,30.45
2023-02-11 00:35:02,31.9865,30.45
2023-02-11 00:40:01,31.996380000000006,30.45
2023-02-11 00:45:01,31.991439999999994,30.45
2023-02-11 00:50:01,31.9865,30.45
2023-02-11 00:55:01,31.996380000000006,30.45
2023-02-11 01:00:01,32.011199999999995,30.45
2023-02-11 01:05:01,32.011199999999995,30.45
2023-02-11 01:10:01,32.00626,30.45
2023-02-11 01:15:01,32.011199999999995,30.45
2023-02-11 01:20:00,32.01614,30.45
2023-02-11 01:25:01,32.02108,30.45
2023-02-11 01:30:01,32.011199999999995,30.45
2023-02-11 01:35:01,32.006260000000005,30.45
2023-02-11 01:40:01,31.99144,30.45
2023-02-11 01:45:01,32.00132,30.45
2023-02-11 01:50:01,31.996380000000006,30.45
2023-02-11 01:55:01,32.00132,30.45
2023-02-11 02:00:00,31.981560000000005,30.45
2023-02-11 02:05:01,31.996380000000006,30.45
2023-02-11 02:10:01,31.9618,30.45
2023-02-11 02:15:01,31.9618,30.45
2023-02-11 02:20:01,31.9618,30.45
2023-02-11 02:25:01,31.976619999999993,30.45
2023-02-11 02:30:01,31.966740000000005,30.45
2023-02-11 02:35:02,31.9618,30.45
2023-02-11 02:40:02,31.951920000000005,30.45
2023-02-11 02:45:00,31.966740000000005,30.45
2023-02-11 02:50:01,31.94204,30.45
2023-02-11 02:55:00,31.94204,30.45
2023-02-11 03:00:01,31.9371,30.45
2023-02-11 03:05:01,31.92722,30.45
2023-02-11 03:10:02,31.912399999999998,30.45
2023-02-11 03:15:01,31.912399999999998,30.45
2023-02-11 03:20:01,31.90252,30.45
2023-02-11 03:25:01,31.90746,30.45
2023-02-11 03:30:01,31.902520000000006,30.45
2023-02-11 03:35:01,31.902520000000006,30.45
2023-02-11 03:40:01,31.902520000000006,30.45
2023-02-11 03:45:01,31.902520000000006,30.45
2023-02-11 03:50:01,31.90746,30.45
2023-02-11 03:55:01,31.91734,30.45
2023-02-11 04:00:01,31.92228,30.45
2023-02-11 04:05:01,31.92228,30.45
2023-02-11 04:10:01,31.92228,30.45
2023-02-11 04:15:01,31.92722,30.45
2023-02-11 04:20:02,31.9371,30.45
2023-02-11 04:25:01,31.94698,30.45
2023-02-11 04:30:01,31.93216,30.45
2023-02-11 04:35:01,31.93216,30.45
2023-02-11 04:40:01,31.93216,30.45
2023-02-11 04:45:01,31.93216,30.45
2023-02-11 04:50:01,31.93216,30.45
2023-02-11 04:55:01,31.93216,30.45
2023-02-11 05:00:01,31.932159999999993,30.45
2023-02-11 05:05:01,31.932159999999993,30.45
2023-02-11 05:10:01,31.932159999999993,30.45
2023-02-11 05:15:01,31.932159999999993,30.45
2023-02-11 05:20:01,31.932159999999993,30.45
2023-02-11 05:25:01,31.932159999999993,30.45
2023-02-11 05:30:01,31.932159999999993,30.45
2023-02-11 05:35:01,31.932159999999993,30.45
2023-02-11 05:40:01,31.912399999999998,30.45
2023-02-11 05:45:02,31.91734,30.45
2023-02-11 05:50:01,31.91734,30.45
2023-02-11 05:55:01,31.91734,30.45
2023-02-11 06:00:01,31.90746,30.45
2023-02-11 06:05:01,31.897579999999998,30.45
2023-02-11 06:10:02,31.887700000000006,30.45
2023-02-11 06:15:01,31.88276,30.45
2023-02-11 06:20:01,31.897579999999998,30.45
2023-02-11 06:25:01,31.887700000000006,30.45
2023-02-11 06:30:01,31.89264,30.45
2023-02-11 06:35:01,31.8877,30.45
2023-02-11 06:40:01,31.882759999999994,30.45
2023-02-11 06:45:01,31.87782,30.45
2023-02-11 06:50:01,31.882759999999994,30.45
2023-02-11 06:55:01,31.882759999999994,30.45
2023-02-11 07:00:01,31.882759999999994,30.45
2023-02-11 07:05:01,31.882759999999994,30.45
2023-02-11 07:10:01,31.882759999999994,30.45
2023-02-11 07:15:01,31.87782,30.45
2023-02-11 07:20:01,31.882759999999994,30.45
2023-02-11 07:25:01,31.887700000000006,30.45
2023-02-11 07:30:01,31.90252,30.45
2023-02-11 07:35:01,31.887700000000006,30.45
2023-02-11 07:40:02,31.89264,30.45
2023-02-11 07:45:01,31.90252,30.45
2023-02-11 07:50:01,31.897579999999998,30.45
2023-02-11 07:55:01,31.90746,30.45
2023-02-11 08:00:01,31.912399999999998,30.45
2023-02-11 08:05:01,31.897579999999998,30.45
2023-02-11 08:10:01,31.89264,30.45
2023-02-11 08:15:01,31.897579999999998,30.45
2023-02-11 08:20:02,31.90746,30.45
2023-02-11 08:25:01,31.912399999999998,30.45
2023-02-11 08:30:01,31.912399999999998,30.45
2023-02-11 08:35:01,31.92722,30.45
2023-02-11 08:40:01,31.91734,30.45
2023-02-11 08:45:01,31.93216,30.45
2023-02-11 08:50:02,31.93216,30.45
2023-02-11 08:55:01,31.9371,30.45
2023-02-11 09:00:01,31.912399999999998,30.45
2023-02-11 09:05:02,31.90252,30.45
2023-02-11 09:10:01,31.90746,30.45
2023-02-11 09:15:01,31.90252,30.45
2023-02-11 09:20:01,31.90252,30.45
2023-02-11 09:25:01,31.912399999999998,30.45
2023-02-11 09:30:02,31.91734,30.45
2023-02-11 09:35:01,31.912399999999998,30.45
2023-02-11 09:40:01,31.90746,30.45
2023-02-11 09:45:01,31.90746,30.45
2023-02-11 09:50:01,31.912399999999998,30.45
2023-02-11 09:55:01,31.91734,30.45
2023-02-11 10:00:01,31.92228,30.45
2023-02-11 10:05:01,31.897579999999998,30.45
2023-02-11 10:10:01,31.89264,30.45
2023-02-11 10:15:02,31.897579999999998,30.45
2023-02-11 10:20:01,31.89264,30.45
2023-02-11 10:25:01,31.897579999999998,30.45
2023-02-11 10:30:01,31.89264,30.45
2023-02-11 10:35:01,31.887700000000006,30.45
2023-02-11 10:40:01,31.887700000000006,30.45
2023-02-11 10:45:01,31.8877,30.45
2023-02-11 10:50:02,31.867939999999994,30.45
2023-02-11 10:55:01,31.858060000000005,30.45
2023-02-11 11:00:01,31.863,30.45
2023-02-11 11:05:01,31.85312,30.45
2023-02-11 11:10:01,31.858060000000005,30.45
2023-02-11 11:15:01,31.858060000000005,30.45
2023-02-11 11:20:01,31.853119999999993,30.45
2023-02-11 11:25:01,31.863,30.45
2023-02-11 11:30:02,31.867939999999994,30.45
2023-02-11 11:35:01,31.882759999999994,30.45
2023-02-11 11:40:01,31.87782,30.45
2023-02-11 11:45:02,31.87782,30.45
2023-02-11 11:50:01,31.8877,30.45
2023-02-11 11:55:01,31.8877,30.45
2023-02-11 12:00:02,31.89264,30.45
2023-02-11 12:05:01,31.897579999999998,30.45
2023-02-11 12:10:01,31.912399999999998,30.45
2023-02-11 12:15:01,31.912399999999998,30.45
2023-02-11 12:20:01,31.90746,30.45
2023-02-11 12:25:10,31.90746,30.45
2023-02-11 12:25:12,31.90746,30.45
2023-02-11 12:25:24,31.90252,30.45
2023-02-11 12:30:01,31.89264,30.45
2023-02-11 12:35:01,31.887700000000006,30.45
2023-02-11 12:40:01,31.89264,30.45
2023-02-11 12:45:01,31.89264,30.45
2023-02-11 12:50:00,31.90746,30.45
2023-02-11 12:55:02,31.897579999999998,30.45
2023-02-11 13:00:01,31.897579999999998,30.45
2023-02-11 13:05:01,31.8877,30.45
2023-02-11 13:10:00,31.8877,30.45
2023-02-11 13:15:01,31.8877,30.45
2023-02-11 13:20:01,31.88276,30.45
2023-02-11 13:25:01,31.87782,30.45
2023-02-11 13:30:01,31.872880000000006,30.45
2023-02-11 13:35:01,31.872880000000006,30.45
2023-02-11 13:40:01,31.912399999999998,30.45
2023-02-11 13:45:01,31.90252,30.45
2023-02-11 13:50:00,31.897579999999998,30.45
2023-02-11 13:55:01,31.88276,30.45
2023-02-11 14:00:02,31.87782,30.45
2023-02-11 14:05:01,31.87288,30.45
2023-02-11 14:10:01,31.87782,30.45
2023-02-11 14:15:01,31.89264,30.45
2023-02-11 14:20:01,31.897579999999998,30.45
2023-02-11 14:25:01,31.8877,30.45
2023-02-11 14:30:01,31.87782,30.45
2023-02-11 14:35:01,31.872880000000006,30.45
2023-02-11 14:40:01,31.86794,30.45
2023-02-11 14:45:01,31.87288,30.45
2023-02-11 14:50:01,31.882759999999994,30.45
2023-02-11 14:55:01,31.872880000000006,30.45
2023-02-11 15:00:01,31.90252,30.45
2023-02-11 15:05:01,31.887700000000006,30.45
2023-02-11 15:10:00,31.8877,30.45
2023-02-11 15:15:01,31.90252,30.45
2023-02-11 15:20:01,31.912399999999998,30.45
2023-02-11 15:25:01,31.902520000000006,30.45
2023-02-11 15:30:01,31.91734,30.45
2023-02-11 15:35:01,31.90252,30.45
2023-02-11 15:40:01,31.897579999999998,30.45
2023-02-11 15:45:01,31.90252,30.45
2023-02-11 15:50:01,31.90252,30.45
2023-02-11 15:55:01,31.90252,30.45
2023-02-11 16:00:01,31.90746,30.45
2023-02-11 16:05:01,31.90746,30.45
2023-02-11 16:10:01,31.912399999999998,30.45
2023-02-11 16:15:01,31.90746,30.45
2023-02-11 16:20:02,31.90746,30.45
2023-02-11 16:25:01,31.90746,30.45
2023-02-11 16:30:01,31.902520000000006,30.45
2023-02-11 16:35:01,31.90746,30.45
2023-02-11 16:40:01,31.91734,30.45
2023-02-11 16:45:01,31.912399999999998,30.45
2023-02-11 16:50:01,31.92722,30.45
2023-02-11 16:55:01,31.92228,30.45
2023-02-11 17:00:01,31.90746,30.45
2023-02-11 17:05:01,31.89264,30.45
2023-02-11 17:10:01,31.89264,30.45
2023-02-11 17:15:02,31.897579999999998,30.45
2023-02-11 17:20:01,31.90252,30.45
2023-02-11 17:25:01,31.897579999999998,30.45
2023-02-11 17:30:01,31.89264,30.45
2023-02-11 17:35:01,31.89264,30.45
2023-02-11 17:40:01,31.89264,30.45
2023-02-11 17:45:01,31.89264,30.45
2023-02-11 17:50:01,31.897579999999998,30.45
2023-02-11 17:55:02,31.912399999999998,30.45
2023-02-11 18:00:01,31.912399999999998,30.45
2023-02-11 18:05:01,31.91734,30.45
2023-02-11 18:10:01,31.92228,30.45
2023-02-11 18:15:01,31.92722,30.45
2023-02-11 18:20:01,31.92228,30.45
2023-02-11 18:25:01,31.92722,30.45
2023-02-11 18:30:01,31.92228,30.45
2023-02-11 18:35:01,31.90746,30.45
2023-02-11 18:40:01,31.91734,30.45
2023-02-11 18:45:01,31.912399999999998,30.45
2023-02-11 18:50:00,31.91734,30.45
2023-02-11 18:55:01,31.91734,30.45
2023-02-11 19:00:01,31.91734,30.45
2023-02-11 19:05:01,31.902520000000006,30.45
2023-02-11 19:10:01,31.897579999999998,30.45
2023-02-11 19:15:01,31.90252,30.45
2023-02-11 19:20:02,31.902520000000006,30.45
2023-02-11 19:25:01,31.90746,30.45
2023-02-11 19:30:01,31.91734,30.45
2023-02-11 19:35:01,31.91734,30.45
2023-02-11 19:40:01,31.90746,30.45
2023-02-11 19:45:01,31.912399999999998,30.45
2023-02-11 19:50:01,31.90746,30.45
2023-02-11 19:55:00,31.897579999999998,30.45
2023-02-11 20:00:01,31.902520000000006,30.45
2023-02-11 20:05:01,31.912399999999998,30.45
2023-02-11 20:10:01,31.90746,30.45
2023-02-11 20:15:01,31.902520000000006,30.45
2023-02-11 20:20:01,31.902520000000006,30.45
2023-02-11 20:25:01,31.90746,30.45
2023-02-11 20:30:01,31.90746,30.45
2023-02-11 20:35:01,31.92228,30.45
2023-02-11 20:40:01,31.92228,30.45
2023-02-11 20:45:00,31.912399999999998,30.45
2023-02-11 20:50:01,31.90746,30.45
2023-02-11 20:55:01,31.912399999999998,30.45
2023-02-11 21:00:01,31.912399999999998,30.45
2023-02-11 21:05:01,31.92228,30.45
2023-02-11 21:10:01,31.92228,30.45
2023-02-11 21:15:01,31.9371,30.45
2023-02-11 21:20:01,31.94204,30.45
2023-02-11 21:25:01,31.92722,30.45
2023-02-11 21:30:01,31.9371,30.45
2023-02-11 21:35:01,31.92228,30.45
2023-02-11 21:40:01,31.93216,30.45
2023-02-11 21:45:01,31.92228,30.45
2023-02-11 21:50:01,31.93216,30.45
2023-02-11 21:55:01,31.93216,30.45
2023-02-11 22:00:01,31.946979999999993,30.45
2023-02-11 22:05:01,31.94204,30.45
2023-02-11 22:10:00,31.94204,30.45
2023-02-11 22:15:01,31.94698,30.45
2023-02-11 22:20:01,31.94698,30.45
2023-02-11 22:25:02,31.951920000000005,30.45
2023-02-11 22:30:01,31.95686,30.45
2023-02-11 22:35:02,31.966740000000005,30.45
2023-02-11 22:40:01,31.9618,30.45
2023-02-11 22:45:02,31.966740000000005,30.45
2023-02-11 22:50:02,31.97168,30.45
2023-02-11 22:55:01,31.9618,30.45
2023-02-11 23:00:01,31.951920000000005,30.45
2023-02-11 23:05:01,31.9865,30.45
2023-02-11 23:10:01,31.9865,30.45
2023-02-11 23:15:01,31.981559999999998,30.45
2023-02-11 23:20:01,32.00132,30.45
2023-02-11 23:25:02,31.991439999999994,30.45
2023-02-11 23:30:02,31.981560000000005,30.45
2023-02-11 23:35:01,31.981560000000005,30.45
2023-02-11 23:40:01,31.981560000000005,30.45
2023-02-11 23:45:02,32.00132,30.45
2023-02-11 23:50:01,32.011199999999995,30.45
2023-02-11 23:55:01,32.00132,30.45
2023-02-12 00:00:01,32.0112,30.45
2023-02-12 00:05:02,32.03096,30.45
2023-02-12 00:10:01,32.03096,30.45
2023-02-12 00:15:01,32.01614,30.45
2023-02-12 00:20:00,32.01614,30.45
2023-02-12 00:25:01,32.011199999999995,30.45
2023-02-12 00:30:01,32.00626,30.45
2023-02-12 00:35:01,32.011199999999995,30.45
2023-02-12 00:40:01,32.01614,30.48
2023-02-12 00:45:00,32.00626,30.48
2023-02-12 00:50:02,32.0112,30.48
2023-02-12 00:55:00,32.0112,30.48
2023-02-12 01:00:01,32.02108,30.48
2023-02-12 01:05:01,32.01614,30.48
2023-02-12 01:10:01,32.01614,30.48
2023-02-12 01:15:01,32.00626,30.48
2023-02-12 01:20:01,32.02108,30.48
2023-02-12 01:25:02,32.02108,30.48
2023-02-12 01:30:01,32.01614,30.48
2023-02-12 01:35:01,32.026019999999995,30.48
2023-02-12 01:40:01,32.0359,30.48
2023-02-12 01:45:01,32.03096,30.48
2023-02-12 01:50:01,32.0359,30.48
2023-02-12 01:55:01,32.0359,30.48
2023-02-12 02:00:01,32.02108,30.48
2023-02-12 02:05:01,32.03096,30.48
2023-02-12 02:10:00,32.0606,30.48
2023-02-12 02:15:01,32.03096,30.48
2023-02-12 02:20:01,32.0112,30.48
2023-02-12 02:25:01,32.0112,30.48
2023-02-12 02:30:02,32.0112,30.48
2023-02-12 02:35:01,32.00626,30.48
2023-02-12 02:40:01,32.01614,30.48
2023-02-12 02:45:01,31.996380000000006,30.48
2023-02-12 02:50:01,31.996380000000006,30.48
2023-02-12 02:55:02,31.99144,30.48
2023-02-12 03:00:01,31.9865,30.48
2023-02-12 03:05:01,32.006260000000005,30.48
2023-02-12 03:10:01,32.01614,30.48
2023-02-12 03:15:01,32.02602,30.48
2023-02-12 03:20:01,32.0112,30.48
2023-02-12 03:25:02,32.02108,30.48
2023-02-12 03:30:02,32.02602,30.48
2023-02-12 03:35:01,32.00132,30.48
2023-02-12 03:40:01,32.011199999999995,30.48
2023-02-12 03:45:01,32.01614,30.48
2023-02-12 03:50:01,32.02108,30.48
2023-02-12 03:55:01,31.99638,30.48
2023-02-12 04:00:01,31.991439999999994,30.48
2023-02-12 04:05:01,31.991439999999994,30.48
2023-02-12 04:10:01,31.9865,30.48
2023-02-12 04:15:01,31.976619999999993,30.48
2023-02-12 04:20:01,31.976619999999993,30.48
2023-02-12 04:25:01,31.981559999999998,30.48
2023-02-12 04:30:01,31.976619999999993,30.48
2023-02-12 04:35:02,31.991439999999994,30.48
2023-02-12 04:40:01,31.9865,30.48
2023-02-12 04:45:01,32.006260000000005,30.48
2023-02-12 04:50:01,32.00132,30.48
2023-02-12 04:55:01,31.966740000000005,30.48
2023-02-12 05:00:01,31.961799999999993,30.48
2023-02-12 05:05:01,31.976619999999993,30.48
2023-02-12 05:10:00,31.961799999999993,30.48
2023-02-12 05:15:01,31.961799999999993,30.48
2023-02-12 05:20:01,31.95686,30.48
2023-02-12 05:25:01,31.966739999999998,30.48
2023-02-12 05:30:01,31.97168,30.48
2023-02-12 05:35:01,31.97662,30.48
2023-02-12 05:40:01,31.97662,30.48
2023-02-12 05:45:01,31.97168,30.48
2023-02-12 05:50:01,31.9865,30.48
2023-02-12 05:55:01,31.966739999999998,30.48
2023-02-12 06:00:01,31.981559999999998,30.48
2023-02-12 06:05:01,31.981559999999998,30.48
2023-02-12 06:10:02,31.9865,30.48
2023-02-12 06:15:01,31.976619999999993,30.48
2023-02-12 06:20:01,31.976619999999993,30.48
2023-02-12 06:25:01,31.976619999999993,30.48
